away_current_pos,away_last_yr_pos,away_prev_game_perf,away_team_av_points,away_team_av_points_conceded,away_team_away_form,away_team_form,away_team_rest_time,away_win_percentage,h2h_form,home_current_pos,home_last_yr_pos,home_prev_game_perf,home_team_av_points,home_team_av_points_conceded,home_team_form,home_team_home_form,home_team_rest_time,home_win_percentage,match_importance,result,Home_America Volei,Home_Bento Volei,Home_Blumenau,Home_Brasil Volei Clube,Home_Canoas,Home_Cimed,Home_Corinthians/Guarulhos,Home_Fatima UCS,Home_Funvic,Home_JF Volei,Home_Londrina,Home_Maringa,Home_Medley,Home_Minas,Home_Pinheiros,Home_Ponta Grossa,Home_RJX,Home_SESC-RJ,Home_Sada Cruzeiro,Home_Santo Andre,Home_Sao Bernardo,Home_Sao Jose dos Campos,Home_Sao Judas,Home_Sesi,Home_Super Imperatriz,Home_UM Itapetininga,Home_Ulbra Sao Caetano,Home_Volei Futuro,Home_Volei Renata,Home_Volei Ribeirao,Home_Voleisul/Paqueta,Home_Volta Redonda,Away_America Volei,Away_Bento Volei,Away_Blumenau,Away_Brasil Volei Clube,Away_Canoas,Away_Cimed,Away_Corinthians/Guarulhos,Away_Fatima UCS,Away_Funvic,Away_JF Volei,Away_Londrina,Away_Maringa,Away_Medley,Away_Minas,Away_Pinheiros,Away_Ponta Grossa,Away_RJX,Away_SESC-RJ,Away_Sada Cruzeiro,Away_Santo Andre,Away_Sao Bernardo,Away_Sao Jose dos Campos,Away_Sao Judas,Away_Sesi,Away_Super Imperatriz,Away_UM Itapetininga,Away_Ulbra Sao Caetano,Away_Volei Futuro,Away_Volei Renata,Away_Volei Ribeirao,Away_Voleisul/Paqueta,Away_Volta Redonda
11,11,0,20.878586666700002,23.134933333299998,-0.6,-0.85696,5,20.0,0.0,8,12,0,20.9184053333,22.1870666667,-0.74688,0.76,5,40.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,13,0,21.4600533333,23.033013333299998,-1.264,-1.168768,5,16.6666666667,0.0,14,12,0,20.5511296,23.5702229333,-1.8301824,-1.08,5,14.2857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,8,1,23.1043712,20.4594090667,0.45536000000000004,1.3714303999999997,5,57.1428571429,0.0,1,2,1,23.2901290667,21.42649088,1.46321152,1.6112,5,87.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,1,24.2726485333,20.6330453333,0.92,1.8981759999999999,5,100.0,0.0,11,10,1,21.088,20.4956,0.368,0.4,7,66.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13,6,0,19.564586666700002,22.8106666667,-1.464,-1.3329280000000001,5,16.6666666667,0.0,10,14,1,20.6422272,23.631030399999997,-1.1087103999999999,-1.08,5,28.5714285714,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,11,0,20.7028693333,23.2079466667,-0.88,-1.085568,1,16.6666666667,0.0,15,9,0,20.0624597333,23.6306090667,-2.0005759999999997,-1.048,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,4,1,23.158737066700002,20.4791125333,0.8240000000000001,1.3556096000000002,2,71.4285714286,0.0,12,10,0,20.8704,20.79648,0.0944,0.12,1,50.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,6,0,18.9850026667,23.2485333333,-1.7712,-1.6663424,1,14.2857142857,0.0,14,12,0,20.64090368,23.2161783467,-1.66414592,-1.064,1,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,1,23.8181188267,20.5064362667,0.9359999999999999,1.7185408,2,100.0,0.0,10,9,0,21.4762666667,22.639082666700002,-1.2827520000000001,-1.1568,3,33.3333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,3,1,23.9124042667,20.3500068267,1.3616,1.8792191999999999,7,85.7142857143,0.0,1,2,1,23.6321032533,20.941192704000002,1.770569216,1.8889599999999998,2,88.8888888889,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,13,1,21.5280426667,22.6264106667,-0.8112,-0.7350144000000001,2,28.5714285714,0.0,8,14,1,21.51378176,22.2381576533,-0.28696832,-0.264,2,37.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1,1,23.6823278933,20.091544746700002,1.08,1.88228352,4,87.5,0.0,9,10,1,21.69632,21.037184,0.67552,0.696,3,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,9,0,21.2810133333,23.011266133299998,-0.24,-1.4262016000000002,3,28.5714285714,0.0,7,8,0,22.28349696,21.3675272533,0.49714432,1.08,5,50.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,12,1,21.4347242667,21.7496533333,-1.136,-0.19750399999999999,6,50.0,0.0,5,4,0,22.926989653299998,21.3832900267,0.48448768,0.7008,5,62.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,5,1,23.9544950613,20.5051490133,1.1488,1.77483264,5,100.0,0.0,15,9,0,19.8999677867,23.6044872533,-2.0004608,-1.2384,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,10,0,22.197056,21.829747199999996,-0.04,0.340416,3,50.0,0.0,5,3,0,23.6632567467,21.480005461300003,0.90337536,1.136,5,75.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10,9,0,21.0748106667,23.2590129067,-0.5920000000000001,-1.54096128,4,25.0,0.0,4,3,1,23.9806053973,21.434004369100002,1.1227002879999999,1.3088,2,77.7777777778,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,10,0,22.0076448,22.51379776,-0.43200000000000005,-0.1276672,2,42.8571428571,0.0,6,8,1,22.676797568,21.1440218027,0.7977154559999999,1.264,4,55.5555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14,12,0,21.112722944,23.5729426773,-1.17216,-1.9313167359999999,7,11.1111111111,0.0,7,14,1,22.211025408,22.057192789299997,0.370425344,0.3888,7,44.4444444444,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,4,1,23.3415917227,21.173298688,0.0592,0.9875901440000001,3,66.6666666667,0.0,2,5,1,23.443596049099998,20.124119210699998,1.619866112,1.4384,2,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,6,1,20.1880021333,23.1988266667,-0.81696,-0.73307392,7,25.0,0.0,11,11,1,21.2622954667,22.4163573333,-0.4684544,-0.6112,7,28.5714285714,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,10,1,22.00611584,22.451038208000003,-0.1456,0.09786624,3,50.0,0.0,11,9,0,21.3265152,23.607210325300002,-1.832769024,-1.32544,3,22.2222222222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,4,0,23.073273378099998,22.1386389504,-0.35264,0.3900721152,4,60.0,0.0,15,9,0,19.6399742293,23.1635898027,-1.80036864,-1.19072,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,1,23.9548768393,20.4992953685,1.11904,1.6958928896,4,100.0,0.0,11,12,0,21.21444608,22.3997226667,-0.7580031999999999,1.008,7,42.8571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,11,1,22.0098363733,22.1997525333,-0.304,0.22523648,7,37.5,0.0,3,1,1,23.945862314699998,20.9132357973,1.7058268159999999,1.445568,7,88.8888888889,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,10,0,21.724892672,22.4008305664,-0.31648000000000004,-0.121707008,7,44.4444444444,0.0,6,14,1,22.7688203264,21.5124208981,0.8963402751999999,0.91104,7,50.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,8,0,22.5814380544,21.3152174421,-0.23571199999999998,0.4381723648,7,50.0,0.0,10,11,0,20.941202432,22.7598020267,-0.41981081600000003,0.11104000000000001,6,33.3333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,9,0,19.6619793835,23.4308718421,-1.464,-1.8402949119999998,7,0.0,0.0,12,13,0,21.4891008,23.1011285333,-1.18801152,-0.14400000000000002,7,25.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,9,1,21.50121216,23.0057682603,-1.0736,-1.2662152192,7,30.0,0.0,14,12,0,20.756845021900002,23.8583541419,-2.1450533888,-1.4512,7,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,24.1056826027,21.2862874965,0.7664,2.0164553728,7,90.0,0.0,1,5,1,24.1639014714,19.9327696282,1.9567143116999999,1.55072,7,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,12,0,20.5048901973,22.9197781333,-1.5088,-1.20640256,7,37.5,0.0,13,6,0,20.417068373299998,23.5590613333,-1.1864591359999999,-0.08800000000000001,7,22.2222222222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,3,1,24.1844843179,21.6138701619,0.48928,1.4981602304,7,80.0,0.0,3,1,1,24.1566898517,20.0639219712,1.9646614528,1.7564543999999997,7,90.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,8,1,22.8651504435,21.3521739537,0.21143040000000002,0.7505378918000001,2,54.5454545455,0.0,3,1,0,23.3253518814,19.971137577,1.3717291622,1.20516352,1,81.8181818182,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,12,1,21.2539121579,22.5358225067,-0.80704,-0.565122048,1,44.4444444444,0.0,12,13,1,22.04128064,23.0809028267,-0.550409216,0.2848,1,33.3333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,10,0,21.779914137600002,23.120664453099998,-0.853184,-0.6973656064,3,40.0,0.0,14,12,0,21.2054760175,24.5533499802,-2.316042711,-1.7609599999999999,1,9.0909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,2,0,23.4845460821,21.0690299972,0.41312,1.4131642982,2,81.8181818182,0.0,5,4,1,23.3586187025,21.660911160300003,0.7120576922,1.16064,7,63.636363636400006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,9,0,20.329583506800002,23.5946974737,-1.5712,-1.8722359296000002,2,0.0,0.0,13,6,0,20.533654698699998,23.6972490667,-1.3491673088,-0.4704,2,20.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,3,1,23.2675874543,21.2910961295,0.591424,1.3985281843000001,2,81.8181818182,0.0,12,11,0,21.0529619456,23.007841621300003,-0.7358486528,-0.311168,3,30.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,1,22.667636394699997,23.0046146082,-0.25888,-0.4129721754,2,36.3636363636,0.0,6,14,1,23.415056261100002,21.6099367185,1.3170722202,1.328832,4,54.5454545455,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,12,0,21.0831297263,22.548658005300002,-0.8456319999999999,-0.6520976384,4,40.0,0.0,8,10,1,22.3739313101,22.4965315625,-0.1578924851,0.3568,4,45.4545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,14,1,22.8120450089,21.4879493748,-0.60736,1.2536577761,5,58.3333333333,0.0,1,5,1,23.3711211771,20.1462157025,1.7653714493000001,1.440576,7,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,13,1,22.153024512,22.544722261300002,-1.24896,-0.24032737280000002,6,40.0,0.0,3,3,1,23.8140699634,21.0328769036,1.7188225475,1.64704,5,83.3333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,9,0,20.1436668054,22.635757979,-1.45696,-1.6977887437,5,0.0,0.0,10,9,0,22.334109115700002,22.483691686599997,-0.5303777403000001,-0.860352,5,33.3333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12,11,0,20.8423695565,23.6062732971,-0.8432,-1.1886789222,5,27.2727272727,0.0,4,2,0,23.227636865700003,21.3352239978,0.9305314386,2.111168,5,75.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,6,1,20.1869237589,22.8377992533,-1.253568,-0.8793338470000001,5,27.2727272727,0.0,7,8,0,22.4521203548,21.361739163,0.4004303135,0.8112,6,50.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,12,0,20.964380814000002,24.5926799841,-1.537728,-2.2528341687999998,6,8.3333333333,0.0,6,4,1,23.166894961999997,21.7687289283,0.7696461537,1.1285120000000002,5,66.6666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,6,0,20.1995390071,23.1702394027,-1.4028544,-1.1034670776,2,25.0,0.0,2,3,1,24.0512559707,20.959634856199997,1.975058038,1.917632,2,84.6153846154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,13,0,21.8557529429,23.035777809099997,-1.599168,-0.7922618981999999,2,36.3636363636,0.0,7,8,1,22.8616962839,21.1393913304,0.7203442508,1.0489600000000001,2,53.8461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,12,1,21.266503780999997,22.3989264043,-0.4765056,-0.3216781107,4,45.4545454545,0.0,8,9,1,22.867287292600004,21.3869533493,0.17569780780000002,-0.0882816,2,38.4615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14,12,0,20.6381713179,24.6741439873,-1.8301824,-2.4022673351,2,7.6923076923,0.0,1,5,0,23.2568969417,20.636972562,1.2122971595,0.9524608,2,92.30769230770001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,14,1,22.7696360071,21.750359499800002,-0.28588800000000003,1.2029262209,2,61.5384615385,0.0,5,4,1,23.5335159696,21.2816498093,1.215716923,1.5028096000000002,2,69.2307692308,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,22.940281505100003,20.136910061600002,1.064,1.2973833298000002,7,83.3333333333,0.0,3,2,1,23.982109492600003,21.934845864899998,1.3444251509,2.2889343999999996,2,76.9230769231,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,9,0,19.514933444300002,23.1086063832,-1.765568,-1.9582309949,2,0.0,0.0,11,10,0,22.2591450481,22.39722525,-0.3263139881,0.08544,4,41.6666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15,9,0,19.6519467555,23.2068851065,-1.6124544,-1.7665847959999998,4,0.0,0.2,1,5,1,23.605517553400002,20.242911383,1.5698377276,1.36196864,4,92.85714285709999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,1,1,23.2022252041,20.1095280493,1.2512,1.4379066638,4,84.6153846154,0.0,11,12,0,21.6132030248,22.869141123400002,-0.6573424886,0.2064,4,41.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,11,0,21.5405623119,24.2850186377,-1.2745600000000001,-1.5509431378,6,25.0,0.0,9,10,1,22.5273160385,21.9577802,-0.0610511905,0.268352,4,46.1538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,1,23.243829834099998,21.7095626794,-0.407104,0.5405582461999999,6,42.8571428571,-0.2,7,10,1,23.0218528308,21.36622416,0.5511590476,0.8146816,2,50.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,12,0,21.640562419899997,23.1953128987,-0.78120448,-0.9258739909,2,38.4615384615,0.0,15,9,0,20.1215574044,23.4655080852,-1.8132678368000001,-1.352576,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,14,0,22.2823754724,22.400287599899997,-0.8287104,0.36234097670000004,6,57.1428571429,-0.6,14,12,0,20.2438703876,24.7393151898,-2.5218138681,-1.808768,6,7.1428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
